x,cdf(x)-1/2,ccdf(x)
0.408203125,1.515839777144130730571637519706434567456157886865853069693214525968261987321911574051094346318730266232e-1,3.484160222855869269428362480293565432543842113134146930306785474031738012678088425948905653681269733768e-1
0.4091796875,1.517826452941948080663326618341579038195882796870027088256724125358376616763132766048554394180355793119e-1,3.482173547058051919336673381658420961804117203129972911743275874641623383236867233951445605819644206881e-1
0.41015625,1.519809156026535618418455743927018701365109541279091238831725792348875608373307114156083005745658569349e-1,3.480190843973464381581544256072981298634890458720908761168274207651124391626692885843916994254341430651e-1
0.4111328125,1.521787900375730277742493536603387068075688163990901445212288563022574286436678409380676978670425057280e-1,3.478212099624269722257506463396612931924311836009098554787711436977425713563321590619323021329574942720e-1
0.412109375,1.523762699897208020441160130358603033633146851819627737332703781025783786979135794363833679487948725817e-1,3.476237300102791979558839869641396966366853148180372262667296218974216213020864205636166320512051274183e-1
0.4130859375,1.525733568428935356752693689417729444992894843621327087089104587686446140103563157191284963906573799173e-1,3.474266431571064643247306310582270555007105156378672912910895412313553859896436842808715036093426200828e-1
0.4140625,1.527700519739617396629900885235844890044212675203962698808983346749643056141550129690028703122634803286e-1,3.472299480260382603370099114764155109955787324796037301191016653250356943858449870309971296877365196714e-1
0.4150390625,1.529663567529142461664702214076030653625089691884371549899203905516409812698679655885408508199741244078e-1,3.470336432470857538335297785923969346374910308115628450100796094483590187301320344114591491800258755922e-1
0.416015625,1.531622725429023287281729117184172268172728801708533545724661798977792534674628626349435555049193379270e-1,3.468377274570976712718270882815827731827271198291466454275338201022207465325371373650564444950806620730e-1
0.4169921875,1.533578007002834844563387010808869747271708651115398476853707407721175652609926724908846909816968243256e-1,3.466421992997165155436612989191130252728291348884601523146292592278824347390073275091153090183031756744e-1
0.41796875,1.535529425746648810806667485993444054004764511259499119050769904469378355096064539966181386697204600342e-1,3.464470574253351189193332514006555945995235488740500880949230095530621644903935460033818613302795399658e-1
0.4189453125,1.537476995089464717651874326040419812357179021506546596091041094240800759122938702134305155469548227270e-1,3.462523004910535282348125673959580187642820978493453403908958905759199240877061297865694844530451772730e-1
0.419921875,1.539420728393637805365321173139333632977884281036515860672289101850131729895243054656900948816898713864e-1,3.460579271606362194634678826860666367022115718963484139327710898149868270104756945343099051183101286136e-1
0.4208984375,1.541360638955303611601962575515890704122308282259749109540804066003612003523629454613678080460686050519e-1,3.458639361044696388398037424484109295877691717740250890459195933996387996476370545386321919539313949481e-1
0.421875,1.543296740004799322719833070516287961067816916728511601754574083339027372071000739439662585579104810434e-1,3.456703259995200677280166929483712038932183083271488398245425916660972627928999260560337414420895189566e-1
0.4228515625,1.545229044707081915466088628443068807235980175475611235852004560039063833224177579828117681924629288051e-1,3.454770955292918084533911371556931192764019824524388764147995439960936166775822420171882318075370711949e-1
0.423828125,1.547157566162143116604368356215574234958243178298874464440676439292561440046866899011812817928723306384e-1,3.452842433837856883395631643784425765041756821701125535559323560707438559953133100988187182071276693616e-1
0.4248046875,1.549082317405421207805118461137059091896162847727497006144184155667417211282933745199592372283134652240e-1,3.450917682594578792194881538862940908103837152272502993855815844332582788717066254800407627716865347760e-1
0.42578125,1.551003311408209702874441211308935197381283584353562640965076790304327425831310988700665105453076595944e-1,3.448996688591790297125558788691064802618716415646437359034923209695672574168689011299334894546923404056e-1
0.4267578125,1.552920561078062924152944617238664852034568517985977906035332872786320818014748126625610265202980734830e-1,3.447079438921937075847055382761335147965431482014022093964667127213679181985251873374389734797019265170e-1
0.427734375,1.554834079259198504673968946063830171507610236570451813100780945242294159167182916327531755761883355897e-1,3.445165920740801495326031053936169828492389763429548186899219054757705840832817083672468244238116644103e-1
0.4287109375,1.556743878732896842430448664176029155865689050647399890981078847455925114444193272669933479813191119531e-1,3.443256121267103157569551335823970844134310949352600109018921152544074885555806727330066520186808880469e-1
0.4296875,1.558649972217897532861527256322385216242202403890337609479732841482278737093263284207468612659206460769e-1,3.441350027782102467138472743677614783757797596109662390520267158517721262906736715792531387340793539231e-1
0.4306640625,1.560552372370792805433871451404784173981445093300381559444753310056639855716303843073860115333542110063e-1,3.439447627629207194566128548595215826018554906699618440555246689943360144283696156926139884666457889937e-1
0.431640625,1.562451091786417989958424169522482138669203030976983755531017872639423916319193335285904743104978256164e-1,3.437548908213582010041575830477517861330796969023016244468982127360576083680806664714095256895021743836e-1
0.4326171875,1.564346142998239038051085092360160778329003201251750876841547907356975189184025741859585639306367995632e-1,3.435653857001760961948914907639839221670996798748249123158452092643024810815974258140414360693632004368e-1
0.43359375,1.566237538478737124915506897226071538209977233927194130837520934109758970904572607864611547560972640457e-1,3.433762461521262875084493102773928461790022766072805869162479065890241029095427392135388452439027359543e-1
0.4345703125,1.568125290639790356397836294714108936628796130909827960287157191664777348693223567037566929370970435371e-1,3.431874709360209643602163705285891063371203869090172039712842808335222651306776432962433070629029564629e-1
0.435546875,1.570009411833052606036804161766168592494042996954754604275600451621408769922473296677387606803444607881e-1,3.429990588166947393963195838233831407505957003045245395724399548378591230077526703322612393196555392119e-1
0.4365234375,1.571889914350329506608070052223500466252333510177489400562512380717111371354488604905787231090522034872e-1,3.428110085649670493391929947776499533747666489822510599437487619282888628645511395094212768909477965128e-1
0.4375,1.573766810423951620439144693169674482461316827637131621365425479871699870308125368782874356150933757586e-1,3.426233189576048379560855306830325517538683172362868378634574520128300129691874631217125643849066242414e-1
0.4384765625,1.575640112227144812550540960655508167394431366391765723334699855532371625332692471427603090293624792967e-1,3.424359887772855187449459039344491832605568633608234276665300144467628374667307528572396909706375207033e-1
0.439453125,1.577509831874397850460030235953816922125884492270160109500237769896180343931453633041320137547091161833e-1,3.422490168125602149539969764046183077874115507729839890499762230103819656068546366958679862452908838167e-1
0.4404296875,1.579375981421827254269997690276779649682581259630261691056331416184159512808445168284791353334485231171e-1,3.420624018578172745730002309723220350317418740369738308943668583815840487191554831715208646665514768829e-1
0.44140625,1.581238572867539420442887415869890028329342388700703704942404303137414672982224455580059854507843872012e-1,3.418761427132460579557112584130109971670657611299296295057595696862585327017775544419940145492156127988e-1
0.4423828125,1.583097618151990042456596678330911838408395877429680809000568990453425696921061787712415044844035147095e-1,3.416902381848009957543403321669088161591604122570319190999431009546574303078938212287584955155964852905e-1
0.443359375,1.584953129158340851320407964755269943757831957248111728177972009702018930948511367488917056990127559278e-1,3.415046870841659148679592035244730056242168042751888271822027990297981069051488632511082943009872440722e-1
0.4443359375,1.586805117712813698722627804732586393655698000216066916864918020012917092064906018772751647130708319066e-1,3.413194882287186301277372195267413606344301999783933083135081979987082907935093981227248352869291680934e-1
0.4453125,1.588653595585042005373522221601448611679300958048101320532612151682608284292983121655356557849581437372e-1,3.411346404414957994626477778398551388320699041951898679467387848317391715707016878344643442150418562628e-1
0.4462890625,1.590498574488419596901389631474324206505725099705211548703030497896473761117938327927174866765016740113e-1,3.409501425511580403098610368525675793494274900294788451296969502103526238882061672072825133234983259887e-1
0.447265625,1.592340066080446949455682386247308224117613151916692743425822019648998512642924518991739092693462103777e-1,3.407659933919553050544317613752691775882386848083307256574177980351001487357075481008260907306537896223e-1
0.4482421875,1.594178081963074866968967140348771725960318879254110385787173707129117648130482328113780100048975683454e-1,3.405821918036925133031032859651228274039681120745889614212826292870882351869517671886219899951024316546e-1
0.44921875,1.596012633683045611829190852835980924813737661517196540575445458223458309125130411987641873858535363676e-1,3.403987366316954388170809147164019075186262338482803459424554541776541690874869588012358126141464636324e-1
0.4501953125,1.597843732732231510515182426854326546844154547927383538788437764122653182711294911697597918381699324312e-1,3.402156267267768489484817573145673453155845452072616461211562235877346817288705088302402081618300675688e-1
0.451171875,1.599671390547971055551558523586815787831698489803194202237048411410978623315365555834332240808065707975e-1,3.400328609452028944448441476413184212168301510196805797762951588589021376684634444165667759191934292025e-1
0.4521484375,1.601495618513402524944204638548588808056173084183745573097801893660876433359538478246424498945335790515e-1,3.398504381486597475055795361451411191943826915816254426902198106339123566640461521753575501054664209485e-1
0.453125,1.603316427957795140064257658579774341972448010695110296583367177886447164359130566748455202000647030526e-1,3.396683572042204859935742341420225658027551989304889703416632822113552835640869433251544797999352969474e-1
0.4541015625,1.605133830156877782757012293752781140167994238851034131337595529883135662478604083090484711754403188747e-1,3.394866169843122217242987706247218859832005761148965868662404470116864337521395916909515288245596811253e-1
0.455078125,1.606947836333165292262399374544392572091895235231989877738045110213400286469883514043617654878432492640e-1,3.393052163666834707737600625455607427908104764768010122261954889786599713530116485956382345121567507360e-1
0.4560546875,1.608758457656282362345627312833943804108014264505848261868183538081310474883611297541388003133126715335e-1,3.391241542343717637654372687166056195891985735494151738131816461918689525116388702458611996866873284665e-1
0.45703125,1.610565705243285058850227261577051183694570731710066872672938873378903124220775121356829525011513974709e-1,3.389434294756714941149772738422948816305429268289933127327061126621096875779224878643170474988486025291e-1
0.4580078125,1.612369590158979977701085819587172209905290991523817358540070927865619818299338459154645257103779789306e-1,3.387630409841020022298914180412827790094709008476182641459929072134380181700661540845354742896220210694e-1
0.458984375,1.614170123416241063202074599922752958622043178146960564889585075328407600759305526811343288713549946907e-1,3.385829876583758936797925400077247041377956821853039435110414924671592399240694473188656711286450053093e-1
0.4599609375,1.615967315976324106291581642580284588467322785739007392269317427773586448522804777033194951030996709434e-1,3.384032684023675893708418357419715411532677214260992607730682572226413551477195222966805048969003290566e-1
0.4609375,1.617761178749178942239603484899899641782193411363526469331575957838598711257158363544468082874547765444e-1,3.382238821250821057760396515100100358217806588636473530668424042161401288742841636455531917125452234556e-1
0.4619140625,1.619551722593759367092056643383487055112092006065467372451378089550260994913084944742163191142367610114e-1,3.380448277406240632907943356616512944887907993934532627548621910449739005086915055257836808857632389886e-1
0.462890625,1.621338958318330791991601208076567154515805848492965536591207192668986097171939099884642037288113634540e-1,3.378661041681669208008398791923432845484194151507034463408792807331013902828060900115357962711886365460e-1
0.4638671875,1.623122896680775654329525072878061889427204514496022630777582018060559712894310248365858448332520299463e-1,3.376877103319224345670474927121938110572795485503977369222417981939440287105689751634141551667479700537e-1
0.46484375,1.624903548388896604510102863080281240560922352990695408085968790695568660506694423755686473376697802053e-1,3.375096451611103395489897136919718759439077647009304591914031209304431339493305576244313526623302197947e-1
0.4658203125,1.626680924100717486937306694544742071952004648300093533239345987265816227187590513709157508753723231906e-1,3.373319075899282513062693305455257928047995351699906466760654012734183772812409486290842491246276768094e-1
0.466796875,1.628455034424782133663794310016188995123113667952765644270801484354989755219314493730402547017586898702e-1,3.371544965575217866336205689983811004876886332047234355729198515645010244780685506269597452982413101298e-1
0.4677734375,1.630225889920450988973721678099621700561633500956694580687660146656829272211930510830744555542160113028e-1,3.369774110079549011026278321900378299438366499043305419312339853343170727788069489169255444457839886972e-1
0.46875,1.631993501098195583004109592934261551170831861372544609013912840564378165160365507809818352177383567572e-1,3.368006498901804416995890407065738448829168138627455390986087159435621834839634492190181647822616432428e-1
0.4697265625,1.633757878419890872344224958124875963130539988883540560863670633404758799787381225034291064503451046347e-1,3.366242121580109127655775041875124036869460011116459439136329366595241200212618774965708935496548953653e-1
0.470703125,1.635519032299105465388705058698030273162280919733993282426454355428747657972698569448649774365494829684e-1,3.364480967700894534611294941301969726837719080266006717573545644571252342027301430551350225634505170316e-1
0.4716796875,1.637276973101389750057945006525704075762705249144815000465039716192704113278024493286827939146985720183e-1,3.362723026898610249942054993474295924237294750855184999534960283807295886721975506713172060853014279817e-1
0.47265625,1.639031711144561941338572483537076366341425423914071549980006171131738472321526633606190844065662181335e-1,3.360968288855438058661427516462923633658574576085928450019993828868261527678473366393809155934337818665e-1
0.4736328125,1.640783256698992065937637711470150687491684661677524575362639087592124964450868644114300315120893432442e-1,3.359216743301007934062362288529849312508315338322475424637360912407875035549131355885699684879106567558e-1
0.474609375,1.642531619987883901186438071369865524253880357085025660585499627015137226056125239432393610964884876442e-1,3.357468380012116098813561928630134475746119642914974339414500372984862773943874760567606389035115123558e-1
0.4755859375,1.644276811187554885173663824472180188377435551702136690973054546138068955491201147970488729936202406711e-1,3.355723188812445114826336175527819811622564448297863309026945453861931044508798852029511270063797593289e-1
0.4765625,1.646018840427714014932781815175040802042870788560950635279338885771446423675182236816580821061430803003e-1,3.353981159572285985067218184824959197957129211439049364720661114228553576324817763183419178938569196997e-1
0.4775390625,1.647757717791737749355255758909669418837064269974199883457234756419314394388644094513021887475892223419e-1,3.352242282208262250644744241090330581162935730025800116542765243580685605611355905486978112524107776581e-1
0.478515625,1.649493453316943933349322654023511367504926315599737959869100466528741962442381416186870808345462456720e-1,3.350506546683056066650677345976488632495073684400262040130899533471258037557618583813129191654537543280e-1
0.4794921875,1.651226056994863759613592959924642709352146307797486525071318210671688735553570609449203951622317035908e-1,3.348773943005136240386407040075357290647853692202513474928681789328311264446429390550796048377682964092e-1
0.48046875,1.652955538771511784245705440575961578082931045286390277114086061655811847151232910648414792400466769500e-1,3.347044461228488215754294559424038421917068954713609722885913938344188152848767089351585207599533230500e-1
0.4814453125,1.654681908547654012258634006591331604127265794014954027285219066062660092888423792074367128131680240349e-1,3.345318091452345987741365993408668395872734205985045972714780933937339907111576207925632871868319759651e-1
0.482421875,1.656405176179074068931001563510026337784485831273939055803889984881144892651950742629991629707581636227e-1,3.343594823820925931068998436489973662215514168726060944196110015118855107348049257370008370292418363773e-1
0.4833984375,1.658125351476837472772892892685527073359630419364282923984714768306742089003147958905332688780703098698e-1,3.341874648523162527227107107314472926640369580635717076015285231693257910996852041094667311219296901302e-1
0.484375,1.659842444207554025745163102756112366565627216206775415867967878356331689400233037324725757429493445524e-1,3.340157555792445974254836897243887633434372783793224584132032121643668310599766962675274242570506554476e-1
0.4853515625,1.661556464093638336228098387879833293425993171119306868771697897477260046013829480518482269999063745835e-1,3.338443535906361663771901612120166706574006828880693131228302102522739953986170519481517730000936254165e-1
0.486328125,1.663267420813568490094489955716177194127097883337658082196862496972026155125433024248683298005827431931e-1,3.336732579186431509905510044283822805872902116662341917803137503027973844874566975751316701994172568069e-1
0.4873046875,1.664975324002142885102718335224584610917648383444567218949531446359700412602337213878525947763037968418e-1,3.335024675997857114897281664775415389082351616555432781050468553640299587397662786121474052236962031582e-1
0.48828125,1.666680183250735243687302185051319153812200188880927974488020704513504506765745044027415023871630424173e-1,3.333319816749264756312697814948680846187799811119072025511979295486495493234254955972584976128369575827e-1
0.4892578125,1.668382008107547819087531594265036303439554472720327337388774005550314460377816609454451265127509205255e-1,3.331617991892452180912468405734963696560445527279672662611225994449685539622183390545548734872490794745e-1
0.490234375,1.670080808077862809619269150138816220048492318796028638731269106008778873759462042252854746497664876716e-1,3.329919191922137190380730849861183779951507681203971361268730893991221126240537957747145253502335123284e-1
0.4912109375,1.671776592624291995760751250763218989858552886356222699934912169324176375188793742151977330881215130325e-1,3.328223407375708004239248749236781010141447113643777300065087830675823624811206257848022669118784869675e-1
0.4921875,1.673469371167024614590245829721763747686348618128312124351571855907300825290129941713549143242374519775e-1,3.326530628832975385409754170278236252313651381871687875648428144092699174709870058286450856757625480225e-1
0.4931640625,1.675159153084073485981709461478134434423632978316200703359003914570454666450193511726888179681719281864e-1,3.324840846915926514018290538521865565576367021683799296640996085429545333549806488273111820318280718136e-1
0.494140625,1.676845947711519404834125415838316261015878180490674522419159730396822432882412355289418320069469067179e-1,3.323154052288480595165874584161683738984121819509325477580840269603177567117587644710581679930530932821e-1
0.4951171875,1.678529764343753813480983376139106438722635891197587958121953293022487388926002058618538829803824512464e-1,3.321470235656246186519016623860893561277364108802412041878046706977512611073997941381461170196175487536e-1
0.49609375,1.680210612233719768298370040076717922164390336616822794547931305288624672297753261466048914078711074806e-1,3.319789387766280231701629959923282077835609663383177205452068694711375327702246738533951085921288925194e-1
0.4970703125,1.681888500593151214403366559945575193884350801824787250511144220315888084050167993001585826113602916617e-1,3.318111499406848785596633440054424806115649198175212749488855779684111915949832006998414173886397083383e-1
0.498046875,1.683563438592810582208882691380857804340921398059916386419123623500294046740334085925520735322574996263e-1,3.316436561407189417791117308619142195659078601940083613580876376499705953259665914074479264677425003737e-1
0.4990234375,1.685235435362724719476687613583189156096606804657644012501044997874184419817897250489979502442389238340e-1,3.314764564637275280523312386416810843903393195342355987498955002125815580182102749510020497557610761660e-1
0.5,1.686904499992419172387212733672392429170342112209355921088680530447962847851871437868431317358962299584e-1,3.313095500007580827612787266327607570829657887790644078911319469552037152148128562131568682641037700416e-1
0.5009765625,1.688570641531150829022691535466832162950285268222303604793489069971732032028765841638073650424228351052e-1,3.311429358468849170977308464533167837049714731777696395206510930028267967971234158361926349575771648948e-1
0.501953125,1.690233868988138938539354889577728505498067194401105113977405532595340695749805063600127216767566932082e-1,3.309766131011861061460645110422271494501932805598894886022594467404659304250194936399872783232433067918e-1
0.5029296875,1.691894191332794519184706487705407186460272947341360064248382503509373667419540816786232561931272343784e-1,3.308105808667205480815293512294592813539727052658639935751617496490626332580459183213767438068727656216e-1
0.50390625,1.693551617494948168197351550068562326415261724083481498459189724517457599899025607417018484171707616350e-1,3.306448382505051831802648449931437673584738275916518501540810275482542400100974392582981515828292383650e-1
0.5048828125,1.695206156365076286509432102440337353208234703566345210736312460046461620304356546718520615835552601681e-1,3.304793843634923713490567897559662646791765296433654789263687539953538379695643453281479384164447398319e-1
0.505859375,1.696857816794525731055423421149131639121270571394383959110359167188177331860791527749564933867167265446e-1,3.303142183205474268944576578850868360878729428605616040889640832811822668139208472250435066132832734554e-1
0.5068359375,1.698506607595736907375858265393820737591605151774566224310861640176624999686307230684864299553446598966e-1,3.301493392404263092624141734606179262408394848225433775689138359823375000313692769315135700446553401034e-1
0.5078125,1.700152537542465315090457893499438640916794935157883152639822809517814762269027840831669363871701920227e-1,3.299847462457534684909542106500561359083205064842116847360177190482185237730972159168330636128298079773e-1
0.5087890625,1.701795615370001558702151303330778729206764122944809732425389183532626720219111099855963059755729361808e-1,3.298204384629998441297848696669221270793235877055190267574610816467373279780888900144036940244270638192e-1
0.509765625,1.703435849775389836081546430272396626558089819343290945665912107065877331788391837290508957058525826011e-1,3.296564150224610163918453569727603373441910180656709054334087892934122668211608162709491042941474173989e-1
0.5107421875,1.705073249417644916870569035872532422574694280185126881308069146099007696388541113875788194840293566440e-1,3.294926750582355083129430964127467577425305719814873118691930853900992303611458886124211805159706433560e-1
0.51171875,1.706707822917967622934196657268166462316214128009880012256962844000741781781863584376091695551202548355e-1,3.293292177082032377065803342731833537683785871990119987743037155999258218218136415623908304448797451645e-1
0.5126953125,1.708339578859958822880476266908382459032853502920973216247832464820091933737843875824605527800061261912e-1,3.291660421140041177119523733091617540967146497079026783752167535179908066262156124175394472199938738088e-1
0.513671875,1.709968525789831952561315293386346720231210997788375396099222004374994430549638473332125827708841327848e-1,3.290031474210168047438684706613653279768789002211624603900777995625005569450361526667874172291158672152e-1
0.5146484375,1.711594672216624073359866531564207128359341144235532278127685093085112877843894804845662515411621378965e-1,3.288405327783375926640133468435792871640658855764467721872314906914887122156105195154337484588378621035e-1
0.515625,1.713218026612405479964678452670437273035951793686803530139894806976906601507806598894580098700654280398e-1,3.286781973387594520035321547329562726964048206313196469860105193023093398492193401105419901299345719602e-1
0.5166015625,1.714838597412487869226143816704327309466628174693583830692203932230119804776834562378557785680527159101e-1,3.285161402587512130773856183295672690533371825306416169307796067769880195223165437621442214319472840899e-1
0.517578125,1.716456393015631081587141669449257310144344056323383628864682569042142768574724033423085328290905895808e-1,3.283543606984368918412858330550742689855655943676616371135317430957857231425275966576914671709094104192e-1
0.5185546875,1.718071421784248426477121229024943882876523338336484490342888202161194195674162002229159420110573601166e-1,3.281928578215751573522878770975056117123476661663515509657111797838805804325837997770840579889426398834e-1
0.51953125,1.719683692044610602957211361803388165551556283218686897637769983833963210916682894025194603434752514691e-1,3.280316307955389397042788638196611834448443716781313102362230016166036789083317105974805396565247485309e-1
0.5205078125,1.721293212087048226803246919561678695851847846988778488972926252924746985507296158421664058800714758248e-1,3.278706787912951773196753080438321304148152153011221511027073747075253014492703841578335941199285241752e-1
0.521484375,1.722899990166152975113873839121328979682778133900195731133658780732098588057606393246188881233210898990e-1,3.277100009833847024886126160878671020317221866099804268866341219267901411942393606753811118766789101010e-1
0.5224609375,1.724504034500977359432119347866532005545775337743880649779188746442261375178068119332333856729474888768e-1,3.275495965499022640567880652133467994454224662256119350220811253557738624821931880667666143270525111232e-1
0.5234375,1.726105353275233138270982704097916101593164384591874868406708108117745043587817703494366305436684006550e-1,3.273894646724766861729017295902083898406835615408125131593291891882254956412182296505633694563315993450e-1
0.5244140625,1.727703954637488379836706535966882175269792549700685782577602737073530704799243639719820095682732655166e-1,3.272296045362511620163293464033117824730207450299314217422397262926469295200756360280179904317267344834e-1
0.525390625,1.729299846701363185647420007606683478153396565034111575276836282763897356524295508446379633227087753035e-1,3.270700153298636814352579992393316521846603434965888424723163717236102643475704491553620366772912246965e-1
0.5263671875,1.730893037545724085649793791830638707780734355077822113407207933166860049671463061883654157136953947284e-1,3.269106962454275914350206208169361292219265644922177886592792066833139950328536938116345842863046052716e-1
0.52734375,1.732483535214877115342204296014506676546815767561813762138392764550189906435099632581253698662757322479e-1,3.267516464785122884657795703985493323453184232438186237861607235449810093564900367418746301337242677521e-1
0.5283203125,1.734071347718759585319661976784004843193028058464784705805149770011622259638794524943670006249098216964e-1,3.265928652281240414680338023215995156806971941535215294194850229988377740361205475056329993750901783036e-1
0.529296875,1.735656483033130553563407169638612953263776422094489885410461374207874648234579760301609625908376296343e-1,3.264343516966869446436592830361387046736223577905510114589538625792125351765420239698390374091623703657e-1
0.5302734375,1.737238949099760010706608005702558839881221194334273403914734409455952043334779209725578771922762307872e-1,3.262761050900239989293391994297441160118778805665726596085265590544047956665220790274421228077237692128e-1
0.53125,1.738818753826616788417000117534642131171391086127238608427358762003460141419286940799107079299170959584e-1,3.261181246173383211582999882465357868828608913872761391572641237996539858580713059200892920700829040416e-1
0.5322265625,1.740395905088055200947578451346994040344032199998082500508583881464808534696965359351883604863671685790e-1,3.259604094911944799052421548653005959655967800001917499491416118535191465303034640648116395136328314210e-1
0.533203125,1.741970410725000429817579179702702959019742496774675253614851622901856218617930450764860916300122449354e-1,3.258029589274999570182420820297297040980257503225324746385148377098143781382069549235139083699877550646e-1
0.5341796875,1.743542278545132661497966095781138385202116211739155430572605090357862355602278056464633676623595375185e-1,3.256457721454867338502033904218861614797883788260844569427394909642137644397721943535366323376404624815e-1
0.53515625,1.745111516323069987888452689722282721267304088866487885863398884186769525593746249529092758702155327584e-1,3.254888483676930012111547310277717278732695911133512114136601115813230474406253750470907241297844672416e-1
0.5361328125,1.746678131800550079286740154318156917567783254785136854606114506978073307212467177448211294887493774277e-1,3.253321868199449920713259845681843082432216745214863145393885493021926692787532822551788705112506225723e-1
0.537109375,1.748242132686610639465124708874051467317128051118425021222020041368232148785234599545274246169115295126e-1,3.251757867313389360534875291125948532682871948881574978777979958631767851214765400454725753830884704874e-1
0.5380859375,1.749803526657768652384916806105546581958695245867695671026486337067289990313876773513414245108250619001e-1,3.250196473342231347615083193894453418041304754132304328973513662932710009686123226486585754891749380999e-1
0.5390625,1.751362321358198429995212009070115094782302398869154064356769513283382908217305974497608906117248594563e-1,3.248637678641801570004787990929884905217697601130845935643230486716617091782694025502391093882751405437e-1
0.5400390625,1.752918524399908470479450676537277322482365649371916054782000756337911914241278178662089142205642155596e-1,3.247081475600091529520549323462722677517634350628083945217999243662088085758721821337910857794357844404e-1
0.541015625,1.754472143362917136230893230304989602192101078110947649606280458494461152446859094389253056919307630788e-1,3.245527856637082863769106769695010397807898921889052350393719541505538847553140905610746943080692369213e-1
0.5419921875,1.756023185795427160756611922093213836080739823282297028706393259875986141234559972538505485981254353716e-1,3.243976814204572839243388077906786163919260176717702971293606740124013858765440027461494514018745646284e-1
0.54296875,1.757571659213998993628850966646418930527114081404786195429696896575871303327246288138378186682649538186e-1,3.242428340786001006371149033353581069472885918595213804570303103424128696672753711861621813317350461814e-1
0.5439453125,1.759117571103722992522627027583305409760958871098747060661457458635397834339819839626224977442483483776e-1,3.240882428896277007477372972416694590239041128901252939338542541364602165660180160373775022557516516224e-1
0.544921875,1.760660928918390471299223769167588059023190771682629885414890125956323880439718150982490838044742987385e-1,3.239339071081609528700776230832411940976809228317370114585109874043676119560281849017509161955257012615e-1
0.5458984375,1.762201740080663613016770025773481319638688820860652454562968711500360756373120077508915830901560503676e-1,3.237798259919336386983229974226518680361311179139347545437031288499639243626879922491084169098439496324e-1
0.546875,1.763740011982244256671373665640325183124012295440809990432501632384838143848951297952562231596341737530e-1,3.236259988017755743328626334359674816875987704559190009567498367615161856151048702047437768403658262470e-1
0.5478515625,1.765275751984041566395305079433156565357153987915683795779013831308011541533297260364965297764021387100e-1,3.234724248015958433604694920566843434642846012084316204220986168691988458466702739635034702235978612900e-1
0.548828125,1.766808967416338591762478118250242030977346796027591761921499277220939288897558673820893638901431643294e-1,3.233191032583661408237521881749757969022653203972408238078500722779060711102441326179106361098568356706e-1
0.5498046875,1.768339665578957727775955018954183498710886575925448639330261436406248691480212828670883138139840615929e-1,3.231660334421042272224044981045816501289113424074551360669738563593751308519787171329116861860159384071e-1
0.55078125,1.769867853741425083037398233352775646267756003236082289403794388575463836712852803841763693283668811133e-1,3.230132146258574916962601766647224353732243996763917710596205611424536163287147196158236306716331188867e-1
0.5517578125,1.771393539143133764524299035093294330802678184354172509346982935663430256816091225850426575596300692187e-1,3.228606460856866235475700964906705669197321815645827490653017064336569743183908774149573424403699307813e-1
0.552734375,1.772916728993506087327423293977918224588904790449140496978392063864707361687785269987021765404336397451e-1,3.227083271006493912672576706022081775411095209550859503021607936135292638312214730012978234595663602549e-1
0.5537109375,1.774437430472154717628221927690267904167129219440251428297811528799294487944737732583754410196448134461e-1,3.225562569527845282371778072309732095832870780559748571702188471200705512055262267416245589803551865539e-1
0.5546875,1.775955650729042757123950377252602453431539342678733332060059393938359842598812888256482515212483641618e-1,3.224044349270957242876049622747397546568460657321266667939940606061640157401187111743517484787516358382e-1
0.5556640625,1.777471396884642777036921181756398724588912916190326857765818786181706122716857214137189448720751533700e-1,3.222528603115357222963078818243601275411087083809673142234181213818293877283142785862810551279248466300e-1
0.556640625,1.778984676030094809773669591665858932288752978241868865939382789531103993035876708028765341997368609292e-1,3.221015323969905190226330408334141067711247021758131134060617210468896006964123291971234658002631390708e-1
0.5576171875,1.780495495227363306229837464270863594240893944925735721133883525360029911041265202017734704294823282254e-1,3.219504504772636693770162535729136405759106055074264278866116474639970088958734797982265295705176717746e-1
0.55859375,1.782003861509393066667268799545731259429221311982622043557388548801856255410006527889350164584324224519e-1,3.217996138490606933332731200454268740570778688017377956442611451198143744589993472110649835415675775481e-1
0.5595703125,1.783509781880264153021154633078610128601876860223486800330195788666789564936057066165534189461063198924e-1,3.216490218119735846978845366921389871398123139776513199669804211333210435063942933834465810538936801076e-1
0.560546875,1.785013263315345790427059101186385161588382676124385640729974845903735329881310493725785840887250520743e-1,3.214986736684654209572940898813614838411617323875614359270025154096264670118689506274214159112749479257e-1
0.5615234375,1.786514312761449265690295890663696194761683649058471813774370353010395428138479597528629954494742152413e-1,3.213485687238550734309704109336303805238316350941528186225629646989604571861520402471370045505257847587e-1
0.5625,1.788012937136979830353398602742920743043090464643793216632092727238108220685893269969604462812553494971e-1,3.211987062863020169646601397257079256956909535356206783367907272761891779314106730030395537187446505029e-1
0.5634765625,1.789509143332087615951333480282395322054871950110764573249449208741486692471198300358329817465716664850e-1,3.210490856667912384048666519717604677945128049889235426750550791258513307528801699641670182534283335150e-1
0.564453125,1.791002938208817568978632212613327566374688703489936461197938637525384359102917135594878586638649804322e-1,3.208997061791182431021367787386672433625311296510063538802061362474615640897082864405121413361350195678e-1
